
Predictions were generated on 21-Aug-2026 at 11:05:31 using HydroDyn Driver, compiled on Jul 05 2026 at 14:20:01 as a 64-bit application using single precision at commit Unversioned from 02847314dfdc4069d70b8b493e37b12b810a11e2
 linked with  NWTC Subroutine Library

Description from the driver input file: File for NRELOffshrBsline5MW_OC4DeepCwindSemi_HydroDyn

Time	Wave1Elev	Wave1Elv1	Wave1Elv2	PRPSurge	PRPSway	PRPHeave	PRPRoll	PRPPitch	PRPYaw	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	PRPTVxi	PRPTVyi	PRPTVzi	PRPRVxi	PRPRVyi	PRPRVzi	PRPTAxi	PRPTAyi	PRPTAzi	PRPRAxi	PRPRAyi	PRPRAzi	B1WvsFxi	B1HdSFxi	B1RdtFxi	B2WvsFxi	B2HdSFxi	B2RdtFxi	B3WvsFxi	B3HdSFxi	B3RdtFxi	B4WvsFxi	B4HdSFxi	B4RdtFxi	B5WvsFxi	B5HdSFxi	B5RdtFxi
   29.4200	  -1.018278E+00	  -1.018278E+00	   0.000000E+00	   6.710173E+00	   3.123762E-01	  -1.796257E-01	   2.776482E-03	  -5.669465E-03	  -6.958570E-04	   3.603752E+06	  -3.572809E+05	   2.359856E+08	  -3.732127E+06	   2.555002E+06	   1.601768E+06	   1.809859E-01	  -7.856414E-02	   1.322888E-01	  -9.193396E-06	   4.393088E-03	   1.137260E-04	  -3.034868E-02	  -6.082880E-03	  -1.058120E-01	   7.244789E-06	   3.097971E-04	  -7.538134E-05	   7.845127E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.4300	  -1.028214E+00	  -1.028214E+00	   0.000000E+00	   6.711982E+00	   3.115903E-01	  -1.783081E-01	   2.776360E-03	  -5.625519E-03	  -6.947228E-04	   3.577064E+06	  -3.425835E+05	   2.359786E+08	  -3.453876E+06	   2.919458E+06	   1.609105E+06	   1.806802E-01	  -7.862439E-02	   1.312250E-01	  -9.083459E-06	   4.396204E-03	   1.129707E-04	  -3.079788E-02	  -5.967153E-03	  -1.069278E-01	   1.474256E-05	   3.134148E-04	  -7.566932E-05	   7.599004E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.4400	  -1.038150E+00	  -1.038150E+00	   0.000000E+00	   6.713787E+00	   3.108037E-01	  -1.770012E-01	   2.776240E-03	  -5.581541E-03	  -6.935963E-04	   3.550394E+06	  -3.278897E+05	   2.359717E+08	  -3.175586E+06	   3.283962E+06	   1.616406E+06	   1.803700E-01	  -7.868347E-02	   1.301496E-01	  -8.903497E-06	   4.399357E-03	   1.122121E-04	  -3.123848E-02	  -5.850368E-03	  -1.081718E-01	   2.125001E-05	   3.171489E-04	  -7.604999E-05	   7.352931E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.4500	  -1.048086E+00	  -1.048086E+00	   0.000000E+00	   6.715589E+00	   3.100166E-01	  -1.757051E-01	   2.776121E-03	  -5.537531E-03	  -6.924773E-04	   3.523740E+06	  -3.132008E+05	   2.359648E+08	  -2.897186E+06	   3.648475E+06	   1.623850E+06	   1.800554E-01	  -7.874135E-02	   1.290618E-01	  -8.664048E-06	   4.402547E-03	   1.114504E-04	  -3.167879E-02	  -5.724743E-03	  -1.093858E-01	   2.663956E-05	   3.208270E-04	  -7.629795E-05	   7.106907E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.4600	  -1.058020E+00	  -1.058020E+00	   0.000000E+00	   6.717388E+00	   3.092289E-01	  -1.744200E-01	   2.776006E-03	  -5.493490E-03	  -6.913660E-04	   3.497111E+06	  -2.985219E+05	   2.359580E+08	  -2.618868E+06	   4.012890E+06	   1.631080E+06	   1.797364E-01	  -7.879791E-02	   1.279617E-01	  -8.376384E-06	   4.405774E-03	   1.106852E-04	  -3.211606E-02	  -5.586881E-03	  -1.106369E-01	   3.089346E-05	   3.245371E-04	  -7.674670E-05	   6.861012E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.4700	  -1.067956E+00	  -1.067956E+00	   0.000000E+00	   6.719184E+00	   3.084407E-01	  -1.731460E-01	   2.775893E-03	  -5.449416E-03	  -6.902623E-04	   3.470494E+06	  -2.838435E+05	   2.359514E+08	  -2.340390E+06	   4.377455E+06	   1.638363E+06	   1.794131E-01	  -7.885300E-02	   1.268492E-01	  -8.052199E-06	   4.409037E-03	   1.099166E-04	  -3.255726E-02	  -5.430674E-03	  -1.118523E-01	   3.394352E-05	   3.280344E-04	  -7.695899E-05	   6.615104E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.4800	  -1.077893E+00	  -1.077893E+00	   0.000000E+00	   6.720976E+00	   3.076518E-01	  -1.718831E-01	   2.775784E-03	  -5.405309E-03	  -6.891664E-04	   3.443898E+06	  -2.691712E+05	   2.359447E+08	  -2.061864E+06	   4.742052E+06	   1.645594E+06	   1.790852E-01	  -7.890642E-02	   1.257250E-01	  -7.703287E-06	   4.412333E-03	   1.091448E-04	  -3.300855E-02	  -5.254016E-03	  -1.129918E-01	   3.583886E-05	   3.313121E-04	  -7.739996E-05	   6.369261E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.4900	  -1.087829E+00	  -1.087829E+00	   0.000000E+00	   6.722765E+00	   3.068625E-01	  -1.706315E-01	   2.775678E-03	  -5.361169E-03	  -6.880783E-04	   3.417319E+06	  -2.545036E+05	   2.359382E+08	  -1.783199E+06	   5.106675E+06	   1.653008E+06	   1.787529E-01	  -7.895797E-02	   1.245896E-01	  -7.341113E-06	   4.415662E-03	   1.083698E-04	  -3.346639E-02	  -5.056194E-03	  -1.140815E-01	   3.659594E-05	   3.343396E-04	  -7.760585E-05	   6.123467E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5000	  -1.097765E+00	  -1.097765E+00	   0.000000E+00	   6.724551E+00	   3.060727E-01	  -1.693914E-01	   2.775576E-03	  -5.316996E-03	  -6.869980E-04	   3.390758E+06	  -2.398431E+05	   2.359318E+08	  -1.504539E+06	   5.471270E+06	   1.660123E+06	   1.784158E-01	  -7.900744E-02	   1.234443E-01	  -6.976554E-06	   4.419019E-03	   1.075915E-04	  -3.393911E-02	  -4.837750E-03	  -1.149833E-01	   3.631571E-05	   3.371363E-04	  -7.806321E-05	   5.877737E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5100	  -1.101496E+00	  -1.101496E+00	   0.000000E+00	   6.726334E+00	   3.052824E-01	  -1.681627E-01	   2.775478E-03	  -5.272789E-03	  -6.859254E-04	   3.359068E+06	  -2.217858E+05	   2.359369E+08	  -1.297268E+06	   5.757495E+06	   1.667964E+06	   1.780741E-01	  -7.905464E-02	   1.222903E-01	  -6.619457E-06	   4.422404E-03	   1.068093E-04	  -3.441128E-02	  -4.601910E-03	  -1.158218E-01	   3.510400E-05	   3.399776E-04	  -7.836353E-05	   5.574509E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5200	  -1.105227E+00	  -1.105227E+00	   0.000000E+00	   6.728113E+00	   3.044916E-01	  -1.669456E-01	   2.775383E-03	  -5.228548E-03	  -6.848607E-04	   3.327394E+06	  -2.037333E+05	   2.359420E+08	  -1.089898E+06	   6.043726E+06	   1.675737E+06	   1.777268E-01	  -7.909890E-02	   1.211314E-01	  -6.284500E-06	   4.425817E-03	   1.060233E-04	  -3.504241E-02	  -4.249414E-03	  -1.159544E-01	   3.188724E-05	   3.425158E-04	  -7.884316E-05	   5.271313E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5300	  -1.108958E+00	  -1.108958E+00	   0.000000E+00	   6.729888E+00	   3.037004E-01	  -1.657401E-01	   2.775291E-03	  -5.184273E-03	  -6.838040E-04	   3.295741E+06	  -1.856879E+05	   2.359473E+08	  -8.824264E+05	   6.329949E+06	   1.683467E+06	   1.773733E-01	  -7.913961E-02	   1.199712E-01	  -5.984548E-06	   4.429257E-03	   1.052329E-04	  -3.565213E-02	  -3.893600E-03	  -1.160759E-01	   2.810305E-05	   3.453625E-04	  -7.923308E-05	   4.968168E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5400	  -1.112689E+00	  -1.112689E+00	   0.000000E+00	   6.731660E+00	   3.029089E-01	  -1.645462E-01	   2.775203E-03	  -5.139963E-03	  -6.827552E-04	   3.264105E+06	  -1.676475E+05	   2.359526E+08	  -6.747825E+05	   6.616134E+06	   1.691280E+06	   1.770138E-01	  -7.917675E-02	   1.188109E-01	  -5.724593E-06	   4.432724E-03	   1.044383E-04	  -3.625516E-02	  -3.533118E-03	  -1.159924E-01	   2.388807E-05	   3.482311E-04	  -7.968243E-05	   4.665053E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5500	  -1.116420E+00	  -1.116420E+00	   0.000000E+00	   6.733428E+00	   3.021169E-01	  -1.633639E-01	   2.775116E-03	  -5.095618E-03	  -6.817143E-04	   3.232497E+06	  -1.496178E+05	   2.359580E+08	  -4.670932E+05	   6.902232E+06	   1.698988E+06	   1.766483E-01	  -7.921027E-02	   1.176516E-01	  -5.507873E-06	   4.436221E-03	   1.036392E-04	  -3.684361E-02	  -3.170975E-03	  -1.158750E-01	   1.945588E-05	   3.512554E-04	  -8.014310E-05	   4.362048E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5600	  -1.120151E+00	  -1.120151E+00	   0.000000E+00	   6.735193E+00	   3.013247E-01	  -1.621931E-01	   2.775032E-03	  -5.051238E-03	  -6.806816E-04	   3.200898E+06	  -1.315903E+05	   2.359635E+08	  -2.592012E+05	   7.188378E+06	   1.706769E+06	   1.762769E-01	  -7.924014E-02	   1.164944E-01	  -5.336041E-06	   4.439748E-03	   1.028359E-04	  -3.743413E-02	  -2.802819E-03	  -1.155516E-01	   1.491054E-05	   3.540895E-04	  -8.052702E-05	   4.059014E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5700	  -1.123882E+00	  -1.123882E+00	   0.000000E+00	   6.736954E+00	   3.005321E-01	  -1.610339E-01	   2.774949E-03	  -5.006823E-03	  -6.796568E-04	   3.169320E+06	  -1.135691E+05	   2.359691E+08	  -5.115594E+04	   7.474534E+06	   1.714580E+06	   1.758996E-01	  -7.926628E-02	   1.153411E-01	  -5.209203E-06	   4.443304E-03	   1.020280E-04	  -3.802877E-02	  -2.426262E-03	  -1.151200E-01	   1.045708E-05	   3.569249E-04	  -8.104481E-05	   3.756013E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5800	  -1.127614E+00	  -1.127614E+00	   0.000000E+00	   6.738711E+00	   2.997394E-01	  -1.598863E-01	   2.774867E-03	  -4.962372E-03	  -6.786401E-04	   3.137757E+06	  -9.555439E+04	   2.359747E+08	   1.569292E+05	   7.760610E+06	   1.722115E+06	   1.755163E-01	  -7.928859E-02	   1.141931E-01	  -5.125870E-06	   4.446887E-03	   1.012158E-04	  -3.863442E-02	  -2.035860E-03	  -1.144800E-01	   6.209480E-06	   3.597296E-04	  -8.139082E-05	   3.453060E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.5900	  -1.131345E+00	  -1.131345E+00	   0.000000E+00	   6.740464E+00	   2.989464E-01	  -1.587500E-01	   2.774786E-03	  -4.917885E-03	  -6.776317E-04	   3.106216E+06	  -7.754760E+04	   2.359804E+08	   3.651813E+05	   8.046652E+06	   1.729784E+06	   1.751269E-01	  -7.930692E-02	   1.130524E-01	  -5.082975E-06	   4.450500E-03	   1.003991E-04	  -3.925407E-02	  -1.631090E-03	  -1.136539E-01	   2.369421E-06	   3.627267E-04	  -8.196244E-05	   3.150157E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6000	  -1.135076E+00	  -1.135076E+00	   0.000000E+00	   6.742214E+00	   2.981533E-01	  -1.576252E-01	   2.774705E-03	  -4.873362E-03	  -6.766314E-04	   3.074690E+06	  -5.954599E+04	   2.359861E+08	   5.735856E+05	   8.332666E+06	   1.737452E+06	   1.747312E-01	  -7.932115E-02	   1.119207E-01	  -5.075733E-06	   4.454143E-03	   9.957774E-05	  -3.987892E-02	  -1.213963E-03	  -1.126911E-01	  -9.208781E-07	   3.659904E-04	  -8.230112E-05	   2.847267E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6100	  -1.138807E+00	  -1.138807E+00	   0.000000E+00	   6.743959E+00	   2.973600E-01	  -1.565116E-01	   2.774624E-03	  -4.828802E-03	  -6.756394E-04	   3.043186E+06	  -4.155189E+04	   2.359919E+08	   7.820922E+05	   8.618620E+06	   1.745063E+06	   1.743292E-01	  -7.933118E-02	   1.107995E-01	  -5.097629E-06	   4.457820E-03	   9.875190E-05	  -4.051070E-02	  -7.920144E-04	  -1.115489E-01	  -3.458191E-06	   3.694606E-04	  -8.286563E-05	   2.544425E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6200	  -1.142538E+00	  -1.142538E+00	   0.000000E+00	   6.745700E+00	   2.965666E-01	  -1.554091E-01	   2.774542E-03	  -4.784205E-03	  -6.746556E-04	   3.011702E+06	  -2.356541E+04	   2.359978E+08	   9.907068E+05	   8.904508E+06	   1.752650E+06	   1.739210E-01	  -7.933700E-02	   1.096897E-01	  -5.140400E-06	   4.461533E-03	   9.792170E-05	  -4.113831E-02	  -3.719404E-04	  -1.103973E-01	  -5.096279E-06	   3.731402E-04	  -8.317445E-05	   2.241631E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6300	  -1.146269E+00	  -1.146269E+00	   0.000000E+00	   6.747437E+00	   2.957733E-01	  -1.543177E-01	   2.774461E-03	  -4.739571E-03	  -6.736802E-04	   2.980243E+06	  -5.588805E+03	   2.360037E+08	   1.199393E+06	   9.190256E+06	   1.760180E+06	   1.735065E-01	  -7.933867E-02	   1.085921E-01	  -5.194294E-06	   4.465283E-03	   9.708748E-05	  -4.176788E-02	   3.758190E-05	  -1.091240E-01	  -5.682316E-06	   3.768112E-04	  -8.367030E-05	   1.938927E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6400	  -1.150000E+00	  -1.150000E+00	   0.000000E+00	   6.749170E+00	   2.949799E-01	  -1.532372E-01	   2.774379E-03	  -4.694900E-03	  -6.727131E-04	   2.948795E+06	   1.238490E+04	   2.360098E+08	   1.408223E+06	   9.476020E+06	   1.767682E+06	   1.730857E-01	  -7.933634E-02	   1.075067E-01	  -5.248246E-06	   4.469070E-03	   9.624931E-05	  -4.238438E-02	   4.285556E-04	  -1.079604E-01	  -5.107955E-06	   3.805830E-04	  -8.396246E-05	   1.636194E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6500	  -1.153731E+00	  -1.153731E+00	   0.000000E+00	   6.750899E+00	   2.941866E-01	  -1.521675E-01	   2.774296E-03	  -4.650190E-03	  -6.717544E-04	   2.917370E+06	   3.034997E+04	   2.360158E+08	   1.617131E+06	   9.761680E+06	   1.775148E+06	   1.726588E-01	  -7.933020E-02	   1.064333E-01	  -5.290329E-06	   4.472895E-03	   9.540764E-05	  -4.299896E-02	   8.003580E-04	  -1.067307E-01	  -3.308804E-06	   3.843325E-04	  -8.437111E-05	   1.333527E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6600	  -1.157462E+00	  -1.157462E+00	   0.000000E+00	   6.752624E+00	   2.933933E-01	  -1.511085E-01	   2.774213E-03	  -4.605442E-03	  -6.708042E-04	   2.885961E+06	   4.831050E+04	   2.360219E+08	   1.826141E+06	   1.004731E+07	   1.782606E+06	   1.722258E-01	  -7.932045E-02	   1.053713E-01	  -5.308104E-06	   4.476758E-03	   9.456230E-05	  -4.359640E-02	   1.150287E-03	  -1.056615E-01	  -2.462588E-07	   3.883828E-04	  -8.469885E-05	   1.030872E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6700	  -1.161193E+00	  -1.161193E+00	   0.000000E+00	   6.754344E+00	   2.926002E-01	  -1.500601E-01	   2.774130E-03	  -4.560655E-03	  -6.698624E-04	   2.854569E+06	   6.626501E+04	   2.360281E+08	   2.035225E+06	   1.033285E+07	   1.789998E+06	   1.717869E-01	  -7.930727E-02	   1.043201E-01	  -5.289145E-06	   4.480663E-03	   9.371366E-05	  -4.418785E-02	   1.484152E-03	  -1.045726E-01	   4.038091E-06	   3.926354E-04	  -8.502818E-05	   7.282462E+04	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6800	  -1.164925E+00	  -1.164925E+00	   0.000000E+00	   6.756059E+00	   2.918072E-01	  -1.490221E-01	   2.774047E-03	  -4.515829E-03	  -6.689292E-04	   2.823198E+06	   8.421319E+04	   2.360343E+08	   2.244354E+06	   1.061832E+07	   1.797305E+06	   1.713421E-01	  -7.929083E-02	   1.032791E-01	  -5.221333E-06	   4.484613E-03	   9.286153E-05	  -4.476764E-02	   1.804054E-03	  -1.036427E-01	   9.524357E-06	   3.973006E-04	  -8.539752E-05	   4.256678E+04	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.6900	  -1.168656E+00	  -1.168656E+00	   0.000000E+00	   6.757770E+00	   2.910144E-01	  -1.479944E-01	   2.773965E-03	  -4.470963E-03	  -6.680045E-04	   2.791843E+06	   1.021552E+05	   2.360406E+08	   2.453556E+06	   1.090371E+07	   1.804614E+06	   1.708915E-01	  -7.927123E-02	   1.022471E-01	  -5.093220E-06	   4.488610E-03	   9.200635E-05	  -4.534534E-02	   2.115629E-03	  -1.027551E-01	   1.609805E-05	   4.021228E-04	  -8.564012E-05	   1.231190E+04	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.7000	  -1.172387E+00	  -1.172387E+00	   0.000000E+00	   6.759477E+00	   2.902218E-01	  -1.469771E-01	   2.773886E-03	  -4.426056E-03	  -6.670884E-04	   2.760506E+06	   1.200911E+05	   2.360469E+08	   2.662815E+06	   1.118899E+07	   1.811913E+06	   1.704352E-01	  -7.924856E-02	   1.012233E-01	  -4.894194E-06	   4.492655E-03	   9.114810E-05	  -4.592649E-02	   2.419591E-03	  -1.020070E-01	   2.370732E-05	   4.070378E-04	  -8.600867E-05	  -1.793821E+04	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.7100	  -1.176118E+00	  -1.176118E+00	   0.000000E+00	   6.761179E+00	   2.894294E-01	  -1.459699E-01	   2.773808E-03	  -4.381109E-03	  -6.661809E-04	   2.729193E+06	   1.380189E+05	   2.360533E+08	   2.872058E+06	   1.147415E+07	   1.819121E+06	   1.699730E-01	  -7.922287E-02	   1.002063E-01	  -4.614631E-06	   4.496750E-03	   9.028722E-05	  -4.651501E-02	   2.717428E-03	  -1.013811E-01	   3.220516E-05	   4.118081E-04	  -8.616781E-05	  -4.818150E+04	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.7200	  -1.179849E+00	  -1.179849E+00	   0.000000E+00	   6.762877E+00	   2.886373E-01	  -1.449729E-01	   2.773734E-03	  -4.336121E-03	  -6.652820E-04	   2.697893E+06	   1.559454E+05	   2.360598E+08	   3.081388E+06	   1.175924E+07	   1.826320E+06	   1.695048E-01	  -7.919426E-02	   9.919503E-02	  -4.246073E-06	   4.500891E-03	   8.942367E-05	  -4.711360E-02	   3.005031E-03	  -1.008746E-01	   4.150646E-05	   4.164215E-04	  -8.654125E-05	  -7.842401E+04	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.7300	  -1.183580E+00	  -1.183580E+00	   0.000000E+00	   6.764569E+00	   2.878455E-01	  -1.439860E-01	   2.773664E-03	  -4.291091E-03	  -6.643917E-04	   2.666608E+06	   1.738673E+05	   2.360664E+08	   3.290766E+06	   1.204423E+07	   1.833542E+06	   1.690307E-01	  -7.916283E-02	   9.818777E-02	  -3.781266E-06	   4.505078E-03	   8.855756E-05	  -4.771208E-02	   3.281441E-03	  -1.005778E-01	   5.145495E-05	   4.209974E-04	  -8.668184E-05	  -1.086637E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.7400	  -1.187311E+00	  -1.187311E+00	   0.000000E+00	   6.766257E+00	   2.870541E-01	  -1.430092E-01	   2.773599E-03	  -4.246019E-03	  -6.635102E-04	   2.635339E+06	   1.917854E+05	   2.360729E+08	   3.500159E+06	   1.232918E+07	   1.840702E+06	   1.685506E-01	  -7.912870E-02	   9.718294E-02	  -3.214383E-06	   4.509311E-03	   8.768882E-05	  -4.830911E-02	   3.542867E-03	  -1.003878E-01	   6.192173E-05	   4.256407E-04	  -8.706582E-05	  -1.389026E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
   29.7500	  -1.191042E+00	  -1.191042E+00	   0.000000E+00	   6.767940E+00	   2.862630E-01	  -1.420423E-01	   2.773540E-03	  -4.200905E-03	  -6.626375E-04	   2.604104E+06	   2.096942E+05	   2.360796E+08	   3.709788E+06	   1.261418E+07	   1.848381E+06	   1.680646E-01	  -7.909205E-02	   9.617865E-02	  -2.541174E-06	   4.513592E-03	   8.681718E-05	  -4.888685E-02	   3.788933E-03	  -1.004718E-01	   7.272004E-05	   4.305781E-04	  -8.726365E-05	  -1.691367E+05	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00	   0.000000E+00
